0.000000 0.019504
0.100000 0.081213
0.200000 0.150895
0.300000 0.250934
0.400000 0.287502
0.500000 0.328773
0.600000 0.412739
0.700000 0.487390
0.800000 0.499872
0.900000 0.549182
1.000000 0.683402
1.100000 0.713941
1.200000 0.689885
1.300000 0.770905
1.400000 0.838791
1.500000 0.816577
1.600000 0.878332
1.700000 0.938984
1.800000 0.942955
1.900000 0.977289
2.000000 1.017422
2.100000 1.045162
2.200000 1.025007
2.300000 1.085158
2.400000 1.041698
2.500000 1.027364
2.600000 1.079390
2.700000 1.023953
2.800000 1.065193
2.900000 0.993555
3.000000 0.969452
3.100000 0.981932
3.200000 0.973369
3.300000 0.904152
3.400000 0.883679
3.500000 0.822679
3.600000 0.847515
3.700000 0.826103
3.800000 0.708112
3.900000 0.650638
4.000000 0.660324
4.100000 0.616767
4.200000 0.524299
4.300000 0.509031
4.400000 0.378320
4.500000 0.401898
4.600000 0.325976
4.700000 0.210606
4.800000 0.132676
4.900000 0.127826
5.000000 0.019346
5.100000 -0.000924
5.200000 -0.044825
5.300000 -0.135119
5.400000 -0.177518
5.500000 -0.235337
5.600000 -0.344275
5.700000 -0.368444
5.800000 -0.415295
5.900000 -0.455402
6.000000 -0.539963
6.100000 -0.565247
6.200000 -0.670929
6.300000 -0.659875
6.400000 -0.750503
6.500000 -0.734163
6.600000 -0.776377
6.700000 -0.853172
6.800000 -0.809616
6.900000 -0.901201
7.000000 -0.901127
7.100000 -0.940137
7.200000 -0.931271
7.300000 -0.957990
7.400000 -0.898285
7.500000 -0.985319
7.600000 -0.972760
7.700000 -0.975933
7.800000 -0.933291
7.900000 -0.952331
8.000000 -0.910647
8.100000 -0.909867
8.200000 -0.879090
8.300000 -0.801246
8.400000 -0.771288
8.500000 -0.774268
8.600000 -0.764758
8.700000 -0.706430
8.800000 -0.618361
8.900000 -0.566647
9.000000 -0.560409
9.100000 -0.503076
9.200000 -0.409030
9.300000 -0.349185
9.400000 -0.304748
9.500000 -0.241395
9.600000 -0.205017
9.700000 -0.091156
9.800000 -0.035686
9.900000 -0.055294
